,path,scale,paper size,drawing number,drawing title,building number,building name,name,room_name,room_desc,room_area,PNG_title
3723,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C003,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3724,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C004,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3725,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C044,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3726,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C045,Office ,21.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3727,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C002,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3728,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C085,Office ,21,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3729,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C083,Office ,21,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3730,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C080,Office ,21.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3731,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C078,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3732,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C076,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3733,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C074,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3734,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C070,Cleaners ,4.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3735,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C003,Office 10.4m? 1001 = Dis ,3.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3736,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C072,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3737,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,CR11,Corridor ,82.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3738,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C058,Office ,10.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3739,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C060,Office ,21.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3740,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C050,Office ,10.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3741,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C064,Office ,0.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3742,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C056,Office ,0.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3743,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C054,Office ,0.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3744,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C052,Office ,10.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3745,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C046,Breakout ,22.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3746,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C086,Office ,10.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3747,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C084,Office ,10.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3748,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C082,Office ,21.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3749,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C081,Office ,21.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3750,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C079,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3751,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C077,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3752,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C075,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3753,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C073,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3754,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C071,Comms ,16.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3755,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C067,Office ,21.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3756,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C065,Office ,10.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3757,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C063,Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3758,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,CO62,|| Office ,10.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3759,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C061,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3760,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C059,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3761,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C057,Office ,10.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3762,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C055,Office ,10.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3763,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C053,Office ,10.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3764,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C051,Office ,10.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3765,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C049,Office ,10.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3766,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png,NTS,A1,MC0O71_C Floor,C Floor,MC071,Furness College,Furness College MC071_3,C047,Male ,20.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_3.png
3767,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D025,Bedroom ,11.3,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3768,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D034,Bedroom ,12.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3769,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D031,"Kitchen, ",17.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3770,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR21,Corridor ,8.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3771,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR22,Corridor ,10.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3772,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,,6,25.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3773,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,SW02,Stairwell ,6.5,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3774,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR23,Corridor ,9.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3775,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR20,Corridor ,10.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3776,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D036,Store ,3.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3777,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D037,Lobby ,3.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3778,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR24,Corridor ,21.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3779,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,,040 Bathroom ,5.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3780,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,DOO05,Bedroom ,12.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3781,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR18,Corridor ,5.9,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3782,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,,"Kitchen, ",29.4,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3783,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D056,Bedroom ,14.8,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3784,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,SW01,Stairwell ,13.7,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3785,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D045,Bedroom ,14.1,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3786,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,CR26,Corridor ,7.6,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
3787,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png,NTS,A1,MC071_D_ Floor,D Floor,MC071,Furness College,Furness College MC071_4,D047,Store ,3.2,C:\Users\rawdo\Documents\year 4\project\Building Plans Full\PNG\Furness College MC071_4.png
